PATH,VALUE,LABEL
data[].component_versions.more_details.cves[].nameadvisories.data.ids[],CVE-1999-1051,CVE
advisories.data.cves[]artifacts[].issues[].cves[].VulnerabilityID,CVE-1999-1457,CVE
artifacts[].issues[].cves[].cve,CVE-1999-1508,CVE
artifacts[].issues[].cves[].idartifacts[].issues[].cves[].name,CVE-1999-1549,CVE
data[].Vulnerability id,CVE-1999-0793,CVE
advisories.data.cves[]artifacts[].issues[].cves[].VulnerabilityID,CVE-1999-1092,CVE
artifacts[].issues[].cves[].cve,CVE-1999-1519,CVE
advisories.data.cves[]artifacts[].issues[].cves[].VulnerabilityID,CVE-2000-0073,CVE
data[].component_versions.more_details.cves[].cve,CVE-1999-0987,CVE
advisories.data.cves[]artifacts[].issues[].cves[].VulnerabilityID,CVE-2000-0352,CVE
artifacts[].issues[].cves[].ID,CVE-1999-0831,CVE
data[].component_versions.more_details.cve,CVE-1999-0999,CVE
Results[].Vulnerabilities[].VulnerabilityID,CVE-1999-1475,CVE
artifacts[].issues[].cves[].cve,CVE-1999-0818,CVE
data[].component_versions.more_details.cve,CVE-1999-1058,CVE
advisories.data.cves[]artifacts[].issues[].cves[].VulnerabilityID,CVE-1999-1527,CVE
data[].component_versions.more_details.cves[].cve,CVE-2000-0531,CVE
artifacts[].issues[].cves[].cve,CVE-1999-0844,CVE
data[].component_versions.more_details.cves[].cve,CVE-1999-1163,CVE
advisories.data.cves[]artifacts[].issues[].cves[].VulnerabilityID,CVE-1999-1189,CVE
advisories.data.cves[]artifacts[].issues[].cves[].VulnerabilityID,CVE-1999-1548,CVE
data[].component_versions.more_details.cves[].cve,CVE-1999-0317,CVE
artifacts[].issues[].cves[].ID,CVE-1999-0845,CVE
data[].component_versions.more_details.cves[].nameadvisories.data.ids[],CVE-1999-1547,CVE
advisories.data.cves[].cve_idadvisories.data.id,CVE-1999-0387,CVE
data[].component_versions.more_details.cves[].cve,CVE-1999-0839,CVE
artifacts[].issues[].cves[].cve,CVE-1999-0842,CVE
data[].Vulnerability id,CVE-1999-0847,CVE
advisories.data.cves[]artifacts[].issues[].cves[].VulnerabilityID,CVE-1999-0822,CVE
cves[].name,CVE-1999-0824,CVE
data[].component_versions.more_details.cves[].nameadvisories.data.ids[],CVE-1999-0840,CVE
data[].component_versions.more_details.cves[].nameadvisories.data.ids[],CVE-1999-0841,CVE
Results[].Vulnerabilities[].VulnerabilityID,CVE-1999-0819,CVE
advisories.data.cves[]artifacts[].issues[].cves[].VulnerabilityID,CVE-1999-0820,CVE
advisories.data.cves[]artifacts[].issues[].cves[].VulnerabilityID,CVE-1999-0823,CVE
data[].component_versions.more_details.cve,CVE-1999-0826,CVE
cves[].name,CVE-1999-0834,CVE
data[].component_versions.more_details.cves[].nameadvisories.data.ids[],CVE-1999-0838,CVE
data[].component_versions.more_details.cves[].nameadvisories.data.ids[],CVE-1999-0846,CVE
data[].component_versions.more_details.cve,CVE-1999-0853,CVE
data[].Vulnerability id,CVE-1999-0855,CVE
advisories.data.cves[].cve_idadvisories.data.id,CVE-1999-0856,CVE
data[].component_versions.more_details.cve,CVE-1999-0857,CVE
artifacts[].issues[].cves[].idartifacts[].issues[].cves[].name,CVE-1999-0859,CVE
artifacts[].issues[].cves[].cve,CVE-1999-0860,CVE
advisories.data.cves[].cve_idadvisories.data.id,CVE-1999-0963,CVE
advisories.data.cves[]artifacts[].issues[].cves[].VulnerabilityID,CVE-2000-0004,CVE
advisories.data.cves[].cve_idadvisories.data.id,CVE-2000-0021,CVE
advisories.data.cves[].cve_idadvisories.data.id,CVE-1999-0828,CVE
cves[].name,CVE-1999-0850,CVE
data[].component_versions.more_details.cve,CVE-1999-0852,CVE
data[].component_versions.more_details.cves[].nameadvisories.data.ids[],CVE-1999-0858,CVE
artifacts[].issues[].cves[].cve,CVE-1999-0862,CVE
data[].component_versions.more_details.cves[].nameadvisories.data.ids[],CVE-2000-0366,CVE
artifacts[].issues[].cves[].idartifacts[].issues[].cves[].name,CVE-1999-0825,CVE
data[].Vulnerability id,CVE-1999-0864,CVE
data[].component_versions.more_details.cves[].nameadvisories.data.ids[],CVE-1999-0865,CVE
Results[].Vulnerabilities[].VulnerabilityID,CVE-1999-0866,CVE
Results[].Vulnerabilities[].VulnerabilityID,CVE-2000-0139,CVE
cves[].name,CVE-2000-0357,CVE
data[].component_versions.more_details.cves[].nameadvisories.data.ids[],CVE-2000-0358,CVE
artifacts[].issues[].cves[].idartifacts[].issues[].cves[].name,CVE-1999-0988,CVE
data[].component_versions.more_details.cves[].nameadvisories.data.ids[],CVE-1999-0982,CVE
artifacts[].issues[].cves[].idartifacts[].issues[].cves[].name,CVE-1999-0990,CVE
cves[].name,CVE-1999-0989,CVE
artifacts[].issues[].cves[].cve,CVE-1999-0991,CVE
data[].component_versions.more_details.cves[].nameadvisories.data.ids[],CVE-1999-0973,CVE
data[].component_versions.more_details.cves[].nameadvisories.data.ids[],CVE-1999-0976,CVE
data[].component_versions.more_details.cve,CVE-1999-0981,CVE
advisories.data.cves[].cve_idadvisories.data.id,CVE-1999-0986,CVE
Results[].Vulnerabilities[].VulnerabilityID,CVE-1999-0972,CVE
data[].component_versions.more_details.cves[].cve,CVE-1999-0974,CVE
cves[].name,CVE-1999-0978,CVE
cves[].name,CVE-1999-0975,CVE
data[].component_versions.more_details.cves[].cve,CVE-1999-0977,CVE
artifacts[].issues[].cves[].idartifacts[].issues[].cves[].name,CVE-1999-0289,CVE
data[].component_versions.more_details.cves[].cve,CVE-1999-1009,CVE
artifacts[].issues[].cves[].idartifacts[].issues[].cves[].name,CVE-1999-0993,CVE
advisories.data.cves[].cve_idadvisories.data.id,CVE-1999-1003,CVE
data[].component_versions.more_details.cve,CVE-1999-1007,CVE
advisories.data.cves[]artifacts[].issues[].cves[].VulnerabilityID,CVE-1999-1010,CVE
Results[].Vulnerabilities[].VulnerabilityID,CVE-2000-0068,CVE
data[].component_versions.more_details.cve,CVE-2000-0361,CVE
artifacts[].issues[].cves[].cve,CVE-1999-0934,CVE
artifacts[].issues[].cves[].ID,CVE-1999-0935,CVE
data[].component_versions.more_details.cves[].cve,CVE-1999-0996,CVE
data[].component_versions.more_details.cve,CVE-1999-0994,CVE
advisories.data.cves[]artifacts[].issues[].cves[].VulnerabilityID,CVE-1999-0995,CVE
advisories.data.cves[].cve_idadvisories.data.id,CVE-1999-0998,CVE
data[].component_versions.more_details.cves[].nameadvisories.data.ids[],CVE-1999-1000,CVE
data[].component_versions.more_details.cves[].nameadvisories.data.ids[],CVE-1999-1001,CVE
artifacts[].issues[].cves[].cve,CVE-1999-1004,CVE
data[].component_versions.more_details.cve,CVE-1999-1005,CVE
artifacts[].issues[].cves[].idartifacts[].issues[].cves[].name,CVE-1999-1006,CVE
data[].component_versions.more_details.cve,CVE-1999-0997,CVE
data[].component_versions.more_details.cves[].cve,CVE-2000-0020,CVE
advisories.data.cves[]artifacts[].issues[].cves[].VulnerabilityID,CVE-1999-1497,CVE
artifacts[].issues[].cves[].cve,CVE-2000-0017,CVE
cves[].name,CVE-2000-0022,CVE
data[].Vulnerability id,CVE-2000-0023,CVE
advisories.data.cves[]artifacts[].issues[].cves[].VulnerabilityID,CVE-2000-0024,CVE
artifacts[].issues[].cves[].idartifacts[].issues[].cves[].name,CVE-2000-0025,CVE
data[].component_versions.more_details.cves[].nameadvisories.data.ids[],CVE-2000-0026,CVE
artifacts[].issues[].cves[].ID,CVE-1999-1066,CVE
data[].component_versions.more_details.cves[].nameadvisories.data.ids[],CVE-1999-1109,CVE
artifacts[].issues[].cves[].ID,CVE-2000-0002,CVE
data[].component_versions.more_details.cves[].cve,CVE-2000-0018,CVE
artifacts[].issues[].cves[].cve,CVE-2000-0030,CVE
artifacts[].issues[].cves[].idartifacts[].issues[].cves[].name,CVE-2000-0032,CVE
data[].component_versions.more_details.cve,CVE-2000-0034,CVE
artifacts[].issues[].cves[].cve,CVE-2000-0036,CVE
Results[].Vulnerabilities[].VulnerabilityID,CVE-2000-0119,CVE
data[].component_versions.more_details.cve,CVE-2000-0001,CVE
Results[].Vulnerabilities[].VulnerabilityID,CVE-2000-0028,CVE
artifacts[].issues[].cves[].ID,CVE-2000-0038,CVE
data[].component_versions.more_details.cves[].nameadvisories.data.ids[],CVE-2000-0040,CVE
data[].Vulnerability id,CVE-1999-0892,CVE
data[].component_versions.more_details.cve,CVE-1999-0455,CVE
data[].component_versions.more_details.cves[].cve,CVE-1999-0477,CVE
cves[].name,CVE-2000-0006,CVE
data[].Vulnerability id,CVE-2000-0008,CVE
data[].component_versions.more_details.cves[].nameadvisories.data.ids[],CVE-2000-0010,CVE
advisories.data.cves[].cve_idadvisories.data.id,CVE-2000-0012,CVE
artifacts[].issues[].cves[].idartifacts[].issues[].cves[].name,CVE-2000-0027,CVE
advisories.data.cves[].cve_idadvisories.data.id,CVE-2000-0029,CVE
Results[].Vulnerabilities[].VulnerabilityID,CVE-2000-0033,CVE
Results[].Vulnerabilities[].VulnerabilityID,CVE-2000-0060,CVE
artifacts[].issues[].cves[].idartifacts[].issues[].cves[].name,CVE-1999-1573,CVE
data[].component_versions.more_details.cves[].cve,CVE-2000-0014,CVE
artifacts[].issues[].cves[].idartifacts[].issues[].cves[].name,CVE-2000-0035,CVE
data[].Vulnerability id,CVE-2000-0037,CVE
data[].component_versions.more_details.cves[].nameadvisories.data.ids[],CVE-2000-0041,CVE
Results[].Vulnerabilities[].VulnerabilityID,CVE-2000-0007,CVE
artifacts[].issues[].cves[].idartifacts[].issues[].cves[].name,CVE-2000-0009,CVE
cves[].name,CVE-2000-0039,CVE
data[].component_versions.more_details.cves[].nameadvisories.data.ids[],CVE-2000-0042,CVE
Results[].Vulnerabilities[].VulnerabilityID,CVE-2000-0100,CVE
data[].component_versions.more_details.cves[].cve,CVE-1999-0001,CVE
data[].Vulnerability id,CVE-2000-0003,CVE
artifacts[].issues[].cves[].cve,CVE-2000-0043,CVE
artifacts[].issues[].cves[].ID,CVE-2000-0076,CVE
data[].component_versions.more_details.cves[].nameadvisories.data.ids[],CVE-1999-0154,CVE
artifacts[].issues[].cves[].idartifacts[].issues[].cves[].name,CVE-1999-0808,CVE
artifacts[].issues[].cves[].ID,CVE-1999-0815,CVE
cves[].name,CVE-1999-1035,CVE
advisories.data.cves[].cve_idadvisories.data.id,CVE-1999-1042,CVE
cves[].name,CVE-1999-1043,CVE
advisories.data.cves[].cve_idadvisories.data.id,CVE-1999-1055,CVE
data[].Vulnerability id,CVE-1999-1074,CVE
artifacts[].issues[].cves[].idartifacts[].issues[].cves[].name,CVE-1999-1084,CVE
artifacts[].issues[].cves[].ID,CVE-1999-1087,CVE
artifacts[].issues[].cves[].cve,CVE-1999-1093,CVE
data[].Vulnerability id,CVE-1999-1094,CVE
artifacts[].issues[].cves[].idartifacts[].issues[].cves[].name,CVE-1999-1100,CVE
data[].component_versions.more_details.cves[].cve,CVE-1999-1102,CVE
data[].Vulnerability id,CVE-1999-1104,CVE
data[].component_versions.more_details.cves[].cve,CVE-1999-1105,CVE
Results[].Vulnerabilities[].VulnerabilityID,CVE-1999-1117,CVE
advisories.data.cves[].cve_idadvisories.data.id,CVE-1999-1124,CVE
data[].component_versions.more_details.cves[].nameadvisories.data.ids[],CVE-1999-1126,CVE
data[].component_versions.more_details.cves[].nameadvisories.data.ids[],CVE-1999-1127,CVE
data[].Vulnerability id,CVE-1999-1132,CVE
Results[].Vulnerabilities[].VulnerabilityID,CVE-1999-1148,CVE
artifacts[].issues[].cves[].cve,CVE-1999-1157,CVE
artifacts[].issues[].cves[].cve,CVE-1999-1167,CVE
artifacts[].issues[].cves[].cve,CVE-1999-1175,CVE
artifacts[].issues[].cves[].cve,CVE-1999-1177,CVE
data[].component_versions.more_details.cves[].cve,CVE-1999-1206,CVE
artifacts[].issues[].cves[].idartifacts[].issues[].cves[].name,CVE-1999-1222,CVE
data[].component_versions.more_details.cves[].nameadvisories.data.ids[],CVE-1999-1223,CVE
advisories.data.cves[]artifacts[].issues[].cves[].VulnerabilityID,CVE-1999-1233,CVE
artifacts[].issues[].cves[].cve,CVE-1999-1246,CVE
data[].component_versions.more_details.cves[].nameadvisories.data.ids[],CVE-1999-1259,CVE
data[].component_versions.more_details.cves[].nameadvisories.data.ids[],CVE-1999-1279,CVE
data[].component_versions.more_details.cve,CVE-1999-1287,CVE
artifacts[].issues[].cves[].ID,CVE-1999-1290,CVE
artifacts[].issues[].cves[].cve,CVE-1999-1293,CVE
artifacts[].issues[].cves[].idartifacts[].issues[].cves[].name,CVE-1999-1294,CVE
data[].Vulnerability id,CVE-1999-1300,CVE
data[].component_versions.more_details.cves[].nameadvisories.data.ids[],CVE-1999-1307,CVE
advisories.data.cves[].cve_idadvisories.data.id,CVE-1999-1315,CVE
Results[].Vulnerabilities[].VulnerabilityID,CVE-1999-1316,CVE
data[].component_versions.more_details.cve,CVE-1999-1317,CVE
artifacts[].issues[].cves[].idartifacts[].issues[].cves[].name,CVE-1999-1320,CVE
cves[].name,CVE-1999-1324,CVE
data[].component_versions.more_details.cves[].cve,CVE-1999-1325,CVE
artifacts[].issues[].cves[].idartifacts[].issues[].cves[].name,CVE-1999-1327,CVE
Results[].Vulnerabilities[].VulnerabilityID,CVE-1999-1328,CVE
artifacts[].issues[].cves[].idartifacts[].issues[].cves[].name,CVE-1999-1329,CVE
advisories.data.cves[].cve_idadvisories.data.id,CVE-1999-1330,CVE
advisories.data.cves[].cve_idadvisories.data.id,CVE-1999-1331,CVE
artifacts[].issues[].cves[].idartifacts[].issues[].cves[].name,CVE-1999-1332,CVE
data[].component_versions.more_details.cves[].cve,CVE-1999-1333,CVE
artifacts[].issues[].cves[].cve,CVE-1999-1334,CVE
artifacts[].issues[].cves[].idartifacts[].issues[].cves[].name,CVE-1999-1335,CVE
cves[].name,CVE-1999-1339,CVE
artifacts[].issues[].cves[].cve,CVE-1999-1355,CVE
Results[].Vulnerabilities[].VulnerabilityID,CVE-1999-1358,CVE
data[].Vulnerability id,CVE-1999-1359,CVE
advisories.data.cves[].cve_idadvisories.data.id,CVE-1999-1360,CVE
data[].component_versions.more_details.cve,CVE-1999-1362,CVE
cves[].name,CVE-1999-1363,CVE
artifacts[].issues[].cves[].idartifacts[].issues[].cves[].name,CVE-1999-1364,CVE
data[].component_versions.more_details.cves[].nameadvisories.data.ids[],CVE-1999-1379,CVE
artifacts[].issues[].cves[].cve,CVE-1999-1382,CVE
data[].component_versions.more_details.cves[].cve,CVE-1999-1386,CVE
data[].Vulnerability id,CVE-1999-1444,CVE
data[].component_versions.more_details.cves[].cve,CVE-1999-1451,CVE
cves[].name,CVE-1999-1452,CVE
artifacts[].issues[].cves[].ID,CVE-1999-1455,CVE
artifacts[].issues[].cves[].ID,CVE-1999-1456,CVE
artifacts[].issues[].cves[].cve,CVE-1999-1462,CVE
data[].component_versions.more_details.cve,CVE-1999-1464,CVE
data[].Vulnerability id,CVE-1999-1465,CVE
cves[].name,CVE-1999-1472,CVE
data[].component_versions.more_details.cves[].cve,CVE-1999-1473,CVE
artifacts[].issues[].cves[].ID,CVE-1999-1474,CVE
data[].component_versions.more_details.cve,CVE-1999-1476,CVE
data[].component_versions.more_details.cve,CVE-1999-1481,CVE
artifacts[].issues[].cves[].ID,CVE-1999-1488,CVE
artifacts[].issues[].cves[].idartifacts[].issues[].cves[].name,CVE-1999-1512,CVE
artifacts[].issues[].cves[].ID,CVE-1999-1584,CVE
advisories.data.cves[].cve_idadvisories.data.id,CVE-1999-1585,CVE
cves[].name,CVE-1999-1586,CVE
data[].component_versions.more_details.cve,CVE-1999-1587,CVE
artifacts[].issues[].cves[].cve,CVE-1999-1588,CVE
data[].component_versions.more_details.cves[].nameadvisories.data.ids[],CVE-1999-1589,CVE
data[].component_versions.more_details.cves[].nameadvisories.data.ids[],CVE-1999-1590,CVE
data[].component_versions.more_details.cve,CVE-1999-1591,CVE
advisories.data.cves[].cve_idadvisories.data.id,CVE-1999-1592,CVE
Results[].Vulnerabilities[].VulnerabilityID,CVE-2000-0011,CVE
artifacts[].issues[].cves[].ID,CVE-2000-0013,CVE
data[].Vulnerability id,CVE-2000-0015,CVE
data[].component_versions.more_details.cves[].cve,CVE-1999-0964,CVE
Results[].Vulnerabilities[].VulnerabilityID,CVE-2000-0069,CVE
advisories.data.cves[].cve_idadvisories.data.id,CVE-2000-0120,CVE
advisories.data.cves[]artifacts[].issues[].cves[].VulnerabilityID,CVE-2000-0077,CVE
advisories.data.cves[]artifacts[].issues[].cves[].VulnerabilityID,CVE-2000-0078,CVE
artifacts[].issues[].cves[].idartifacts[].issues[].cves[].name,CVE-2000-0082,CVE
cves[].name,CVE-1999-0735,CVE
data[].Vulnerability id,CVE-1999-0744,CVE
artifacts[].issues[].cves[].idartifacts[].issues[].cves[].name,CVE-1999-0876,CVE
data[].component_versions.more_details.cves[].cve,CVE-1999-0894,CVE
data[].component_versions.more_details.cves[].nameadvisories.data.ids[],CVE-2000-0049,CVE
data[].component_versions.more_details.cves[].cve,CVE-2000-0050,CVE
advisories.data.cves[].cve_idadvisories.data.id,CVE-2000-0051,CVE
data[].component_versions.more_details.cves[].nameadvisories.data.ids[],CVE-2000-0052,CVE
artifacts[].issues[].cves[].ID,CVE-2000-0053,CVE
Results[].Vulnerabilities[].VulnerabilityID,CVE-2000-0057,CVE
data[].component_versions.more_details.cve,CVE-2000-0059,CVE
data[].component_versions.more_details.cves[].cve,CVE-2000-0062,CVE
data[].component_versions.more_details.cves[].cve,CVE-2000-0085,CVE
advisories.data.cves[]artifacts[].issues[].cves[].VulnerabilityID,CVE-2000-0056,CVE
data[].component_versions.more_details.cves[].nameadvisories.data.ids[],CVE-2000-0058,CVE
data[].component_versions.more_details.cves[].nameadvisories.data.ids[],CVE-2000-0044,CVE
Results[].Vulnerabilities[].VulnerabilityID,CVE-2000-0055,CVE
data[].component_versions.more_details.cves[].nameadvisories.data.ids[],CVE-2000-0084,CVE
artifacts[].issues[].cves[].idartifacts[].issues[].cves[].name,CVE-2000-0061,CVE
artifacts[].issues[].cves[].ID,CVE-2000-1220,CVE
data[].Vulnerability id,CVE-2000-1221,CVE
advisories.data.cves[]artifacts[].issues[].cves[].VulnerabilityID,CVE-2000-0046,CVE
data[].component_versions.more_details.cve,CVE-2000-0080,CVE
artifacts[].issues[].cves[].ID,CVE-2000-0081,CVE
advisories.data.cves[]artifacts[].issues[].cves[].VulnerabilityID,CVE-2000-0045,CVE
advisories.data.cves[].cve_idadvisories.data.id,CVE-2000-0067,CVE
data[].Vulnerability id,CVE-2000-0071,CVE
data[].Vulnerability id,CVE-2000-0074,CVE
cves[].name,CVE-1999-1002,CVE
artifacts[].issues[].cves[].ID,CVE-2000-0048,CVE
Results[].Vulnerabilities[].VulnerabilityID,CVE-2000-0070,CVE
advisories.data.cves[].cve_idadvisories.data.id,CVE-2000-0087,CVE
advisories.data.cves[].cve_idadvisories.data.id,CVE-2000-0066,CVE
cves[].name,CVE-2000-0075,CVE
advisories.data.cves[].cve_idadvisories.data.id,CVE-2000-0063,CVE
artifacts[].issues[].cves[].ID,CVE-2000-0064,CVE
cves[].name,CVE-2000-0065,CVE
cves[].name,CVE-2000-0072,CVE
Results[].Vulnerabilities[].VulnerabilityID,CVE-2000-0090,CVE
data[].Vulnerability id,CVE-1999-0992,CVE
advisories.data.cves[]artifacts[].issues[].cves[].VulnerabilityID,CVE-2000-0079,CVE
cves[].name,CVE-2000-0086,CVE
artifacts[].issues[].cves[].cve,CVE-2000-0099,CVE
data[].component_versions.more_details.cves[].cve,CVE-2000-0092,CVE
artifacts[].issues[].cves[].cve,CVE-1999-0595,CVE
cves[].name,CVE-2000-0088,CVE
data[].component_versions.more_details.cves[].cve,CVE-2000-0091,CVE
Results[].Vulnerabilities[].VulnerabilityID,CVE-2000-0093,CVE
advisories.data.cves[].cve_idadvisories.data.id,CVE-2000-0115,CVE
advisories.data.cves[].cve_idadvisories.data.id,CVE-2000-0095,CVE
data[].Vulnerability id,CVE-2000-0096,CVE
Results[].Vulnerabilities[].VulnerabilityID,CVE-2000-0097,CVE
artifacts[].issues[].cves[].ID,CVE-2000-0098,CVE
data[].component_versions.more_details.cves[].cve,CVE-2000-0126,CVE
data[].component_versions.more_details.cve,CVE-2000-0113,CVE
data[].component_versions.more_details.cves[].nameadvisories.data.ids[],CVE-2000-0130,CVE
advisories.data.cves[]artifacts[].issues[].cves[].VulnerabilityID,CVE-2000-1216,CVE
advisories.data.cves[].cve_idadvisories.data.id,CVE-2000-0111,CVE
advisories.data.cves[]artifacts[].issues[].cves[].VulnerabilityID,CVE-2000-0116,CVE
artifacts[].issues[].cves[].ID,CVE-2000-0117,CVE
advisories.data.cves[].cve_idadvisories.data.id,CVE-2000-0109,CVE
Results[].Vulnerabilities[].VulnerabilityID,CVE-2000-0132,CVE
data[].Vulnerability id,CVE-2000-0101,CVE
advisories.data.cves[].cve_idadvisories.data.id,CVE-2000-0102,CVE
data[].component_versions.more_details.cves[].cve,CVE-2000-0103,CVE
advisories.data.cves[]artifacts[].issues[].cves[].VulnerabilityID,CVE-2000-0104,CVE
data[].component_versions.more_details.cve,CVE-2000-0105,CVE
advisories.data.cves[]artifacts[].issues[].cves[].VulnerabilityID,CVE-2000-0106,CVE
advisories.data.cves[]artifacts[].issues[].cves[].VulnerabilityID,CVE-2000-0107,CVE
advisories.data.cves[].cve_idadvisories.data.id,CVE-2000-0108,CVE
